name	pMAG_diversity	pMAG_rich	3-HP 4-HB pathway	3-HP bi-cycle	Ammonia oxidation	Ass_Diss sulfate reduction	Assimilatory nitrate reduction	C1 metabolism/Methanogenesis	CO-Oxidation (C1 metabolism)	Calvin Cycle	Coenzyme M biosynthesis	Denitrification	Dissimilatory nitrate reduction	Dissimilatory nitrite reduction	Dissimilatory sulfate reduction	Formaldehyde assimilation	H2 oxidation	Methane oxidation	Nit_Denitr_Dissimil_nitrate_red	Nitrification	Nitrogen fixation	Reductive citrate cycle	Sulfite oxidation	Thiosulfate oxidation SOX	Urea metabolism	Wood-Ljungdahl pathway	Autotrophy	Heterotrophy	Heterotrophy_aerobic_respiration	Heterotrophy_anaerobic_respiration	Mixotrophy_Autotrophy-Phototrophy	Mixotrophy_Heterotrophy-Autotrophy	Mixotrophy_Heterotrophy-Phototrophy	Mixotrophy_Other	None	Biofilm formation - Escherichia coli	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Vibrio cholerae	Biotin Tranport	Biotin biosynthesis	Chemotaxis	Cobalamin biosynthesis	DMSP	Flagella	Pili	Quorum Sensing	Thiamine biosynthesis, prokaryotes	thiamine transporter	vitamin B12 transport	eMAG_diversity	eMAG_rich	algMAG_diversity	algMAG_rich	vMAG_diversity	vMAG_rich	site_c	water_temp_c	ph_p_h	do_mg_l_1	do_sat_saturation	conductivity_u_s_cm_1	turb_ntu	lat_sn_dd	lon_sn_dd	ele_sn_m	max_el_m	mean_el_m	sn_sp_dist_m	sn_sp_ele_m	gl_sa_km2	gl_cov_percent	gl_a_km2	chla_ug_g_1	n3_srp_ug_l_1	n4_nh4_ug_l_1	n5_no3_ug_l_1	n6_no2_ug_l_1	sba_cells_g_1
GL48_Down	5.097862771	264	0.229412525	0.026047744	0.003651473	0.042474428	0.017560186	0.079767128	0.103667452	0.023725657	0.003824812	0.017449088	0.016848985	0.035024577	0.008393878	0.030919196	0.003794304	4.72E-04	0.062798564	0.008514788	3.66E-04	0.107074369	0.012949411	0.072665736	0.086960079	0.0018665	0.009124268	0.055330944	0.254273745	4.52E-04	0.016218403	0.548478751	0.032494796	0.054098743	0.029527926	0.118742457	0.176323903	0.205268174	0.001542137	0.018861142	0.135616703	0.033512927	0.018700343	0.208970586	0.016621456	1.46E-02	0.056674723	0.005556528	0.003462486	2.228320261	18	2.911300377	28	5.594626924	1578	Caucasus	1.373715579	2.295560478	2.577941516	4.980863136	4.332048265	5.454252168	43.2032	42.7503	8.003864437	8.344623926	8.193676666	6.980540949	4.824305716	1.006131436	-1.021651248	2.130609828	-4.822394416	0.795252403	1.86872051	5.152482018	0.281412459	15.73343334
GL48_UP	5.102799081	254	0.2297223	0.026403045	0.004244109	0.042723102	0.01719265	0.080368997	0.101646072	0.022953632	0.004604967	0.019000497	0.015714437	0.036026752	0.00744802	0.032170205	0.003638075	5.29E-04	0.063150777	0.008276456	3.21E-04	0.106610418	0.013169237	0.071069409	0.087231347	0.002299107	0.014374671	0.053189424	0.258092615	3.95E-04	0.014735813	0.539831469	0.032832621	0.049429472	0.037119098	0.118482766	0.175723753	0.206271333	0.001462071	0.020588545	0.136530301	0.033063203	0.017886389	0.206532433	0.016294231	1.44E-02	0.058484882	0.00512582	0.003410774	1.945941358	26	2.889089658	29	5.253193908	1399	Caucasus	0.048790164	2.301584593	2.622492313	4.97535348	4.337290741	2.224623552	43.2032	42.7503	8.003864437	8.344623926	8.193123722	3.384390263	1.871802177	0.894045123	-0.356674944	1.289232648	-3.973216301	-0.809680997	1.835776355	5.451939335	-0.45413028	15.33014927
GL49_Down	5.074570238	257	0.242116816	0.029502841	0.002084541	0.040903754	0.022307005	0.072644835	0.10228817	0.019734814	0.005398456	0.018621253	0.016774061	0.035277446	0.004954574	0.0333589	0.002121351	1.48E-04	0.064482809	0.008910014	6.74E-04	0.098219841	0.011865052	0.073400184	0.089397026	6.82E-04	0.009995393	0.056453489	0.285316336	2.68E-04	0.016894279	0.477271812	0.034174888	0.083860996	0.035764362	0.118619255	0.166708967	0.197350407	0.003663584	0.018423695	0.13942128	0.038227385	0.019443936	0.20582501	0.016201796	8.17E-02	0.062427251	0.00957602	0.003294757	2.533387289	23	2.854910034	28	5.840748535	1661	Caucasus	1.423108334	2.2782924	2.570319528	4.980176087	4.500920165	2.670694415	43.1978	42.7389	8.023388552	8.332909711	8.174139343	6.024657514	4.436751534	-0.570929548	-0.693147181	0.182321557	-3.633922288	-1.491654877	1.111857515	5.34290825	-1.187443502	16.24342652
GL49_UP	5.041774752	246	0.245496926	0.029477054	0.003382148	0.039925255	0.020756795	0.076753781	0.096972604	0.022766093	0.004401721	0.017071899	0.015688247	0.034859472	0.004327526	0.032873892	0.002197296	1.80E-04	0.066995517	0.007549025	7.48E-04	0.106550664	0.012358208	0.069467205	0.084051764	8.78E-04	0.010251234	0.057156288	0.283570772	2.38E-04	0.019274362	0.491577979	0.034094991	0.067383435	0.036452549	0.115859165	0.167999773	0.200292112	0.002401764	0.020438547	0.13723214	0.036092429	0.019744298	0.210414277	0.017425391	4.01E-02	0.061187898	0.006864939	0.00364648	2.358066747	20	2.835763832	28	5.686977912	1462	Caucasus	0.667829373	2.293544348	2.60046499	4.97742316	4.476199805	2.429217744	43.1978	42.7389	8.023388552	8.333871134	8.178919333	4.151039906	3.277144733	-0.68319685	-0.400477567	-0.223143551	-3.890351488	-1.537117251	1.261297871	5.560527773	-0.502526821	15.40667791
GL50_Down	5.163432524	266	0.245730714	0.025619125	0.00162797	0.037836462	0.018404527	0.066086751	0.108361965	0.022709646	0.005103434	0.014908752	0.013957029	0.031605776	0.00568466	0.029688825	0.001493667	1.73E-04	0.04880363	0.009324123	9.73E-04	0.111869566	0.015073408	0.085447463	0.09381664	8.54E-04	0.009792823	0.050214279	0.273966754	5.69E-04	0.020823851	0.525025675	0.037817547	0.059730616	0.022059016	0.126420105	0.182759247	0.211060125	0.001459974	0.016952765	0.123271929	0.038490854	0.02355647	0.188222711	0.019590671	1.94E-02	0.055919923	0.007828095	0.00427321	2.424669861	20	2.944311016	28	5.700938987	1957	Caucasus	0.717839793	2.291524146	2.651127054	4.987025428	4.38949865	2.952302716	43.1946	42.6478	7.868062896	8.443654288	8.187855444	7.330077504	5.161924742	2.619218987	-0.867500568	3.556490266	-3.014397734	-0.133531393	1.410986974	5.404207742	-0.606969484	16.20191101
GL50_UP	5.134011108	271	0.240120477	0.024349802	0.002549055	0.037092151	0.018028538	0.072979563	0.109349118	0.030968184	0.004495388	0.016617723	0.016114782	0.032350372	0.007807797	0.02989028	0.001983317	2.50E-04	0.052997711	0.00862115	3.32E-04	0.108629452	0.013165475	0.082894312	0.082843911	0.00163064	0.01205199	0.049644064	0.238696738	6.28E-04	0.019120934	0.585890293	0.027942946	0.039767762	0.026257288	0.124895478	0.186385555	0.210348362	0.001205335	0.019063196	0.125029859	0.032542312	0.021353497	0.195405985	0.01819812	1.06E-02	0.056561985	0.004686957	0.004217596	2.305621619	20	2.982423032	30	5.436971353	1547	Caucasus	-0.162518929	2.299580584	2.651127054	4.9698133	4.432006567	2.374905755	43.1946	42.6478	7.868062896	8.443654288	8.19836439	4.436751534	3.113515309	2.422587885	-0.673344553	3.1658969	-4.902312465	0.186479567	2.009555414	5.56952701	-0.335472736	15.06608817
GL51_DN	5.05305888	258	0.214924182	0.02307825	0.004469215	0.040737911	0.021517696	0.08112741	0.11319842	0.019368691	0.006664762	0.020370054	0.013826115	0.039916875	0.004024848	0.030765728	0.002878327	6.84E-04	0.057857841	0.008601839	6.67E-04	0.106446056	0.012207741	0.076211515	0.092680988	0.00192024	0.009117795	0.046369814	0.276554373	1.86E-04	0.013342724	0.527416796	0.030659088	0.069169008	0.027184406	0.123252044	0.164332811	0.217007912	0.001756142	0.022677047	0.138749087	0.034944867	0.017711565	0.191406193	0.016586241	2.96E-02	0.060962235	0.006858988	0.003459075	2.148236442	19	1.467814912	25	5.913828175	1624	Caucasus	0.936093359	2.33408376	2.629728234	4.993828176	4.42604352	3.649358696	43.2097	42.7247	7.938267155	8.432615215	8.163656176	6.800726706	4.705015521	1.498506352	-0.693147181	2.257587727	-1.044433037	-0.015113638	2.591516385	5.488110938	0.441475546	17.50012387
GL51_Up	5.112973835	243	0.237881649	0.019236174	0.003530955	0.034885428	0.017068982	0.055110403	0.100643644	0.017190782	0.00514969	0.019036867	0.020867361	0.031392236	0.008851903	0.029847791	0.001761346	1.48E-04	0.080612939	0.009019438	9.29E-04	0.128438614	0.010903192	0.062967582	0.100160957	8.86E-04	0.012686358	0.057959137	0.230133636	8.78E-04	0.017625708	0.504498933	0.044587074	0.09308116	0.038549617	0.116625088	0.176563406	0.207254783	0.001941749	0.016666142	0.145213922	0.036392665	0.019863509	0.190606276	0.022849926	3.53E-02	0.054864824	0.007354671	0.003450141	1.751255385	12	2.066452637	17	5.793315743	1706	Caucasus	0.048790164	2.316487998	2.622492313	4.965637928	4.404277244	3.709906821	43.2097	42.7247	7.938267155	8.432615215	8.160232492	3.860729711	-0.693147181	1.487270278	-0.597837001	2.141241943	-2.296847753	-0.486133011	2.940219564	5.51100646	0.354171814	17.03235235
GL52_DN	5.052760652	245	0.228256417	0.023176361	0.001910478	0.036545863	0.025280963	0.079303068	0.091984279	0.03455149	0.00498456	0.014592398	0.010007961	0.039913606	0.00170227	0.029827873	9.96E-04	1.49E-04	0.046255116	0.012595405	0.003712987	0.099157087	0.010736699	0.078557177	0.120222162	0.001260145	0.007137273	0.059388143	0.249656267	5.65E-04	0.015081469	0.519098059	0.04367631	0.081996654	0.023400548	0.12070872	0.159849441	0.213542901	0.001199282	0.021593971	0.152162684	0.036709896	0.019997597	0.195028257	0.020258396	4.00E-03	0.049659035	0.005312791	0.00393699	2.36346949	16	2.905698886	29	4.887257592	1607	Caucasus	1.749199855	2.249184316	2.554899022	4.97535348	3.122364924	3.874321138	43.3004	42.502	8.162088443	8.695423055	8.376550862	7.981904095	6.794026514	1.99673905	-0.84397007	2.912893995	-4.332327246	3.695482605	1.381281819	4.982578696	0.700619195	15.86193451
GL53_Down	5.00571309	237	0.202922469	0.027032868	0.011954102	0.041538589	0.021055511	0.071006508	0.095031194	0.01646891	0.004684807	0.022368485	0.01108431	0.039110913	0.001922121	0.028394127	6.72E-04	4.34E-04	0.045527825	0.014267886	0.005039305	0.11336574	0.013324738	0.067738514	0.137779342	0.002165571	0.005405408	0.049912952	0.224727074	7.04E-04	0.012412157	0.513876034	0.046903093	0.110689812	0.035369905	0.12402649	0.159352205	0.226135467	8.68E-04	0.020974952	0.132048318	0.036345115	0.01818156	0.206252146	0.020975844	4.35E-03	0.047155571	0.004065715	0.003575042	1.982239832	17	2.443034373	23	5.629559428	1596	Caucasus	1.848454813	2.314513664	2.54709867	4.982921456	5.260096154	2.034705648	43.2932	42.4783	8.196298985	8.592764378	8.359603271	8.000852387	6.909254155	1.421902789	-0.798507696	2.297572551	-3.091762497	3.786119589	2.206074193	4.812184355	0.126632651	15.89201829
GL54_DN	5.036596454	251	0.239022388	0.027879397	0.001533538	0.036356363	0.0186907	0.069145668	0.083563776	0.054286892	0.003825779	0.013993976	0.018016273	0.032820458	0.004339131	0.029541443	0.002729133	6.99E-05	0.06231644	0.008839555	0.002226795	0.090166071	0.011163627	0.09535021	0.088496679	4.94E-04	0.003970351	0.047751547	0.254368888	2.98E-04	0.024524015	0.521302872	0.04486624	0.088225712	0.014691909	0.126290159	0.173711956	0.202364057	0.001397803	0.020191433	0.125531074	0.039415227	0.022931569	0.197327377	0.023960824	1.99E-02	0.05639796	0.006038562	0.004243372	2.268582163	11	2.515294015	19	5.512667492	1634	Caucasus	1.423108334	2.269028309	2.60046499	4.988389685	4.200204953	2.480731278	43.279	42.4404	8.0600663	8.704419368	8.400884069	7.905625998	6.301702805	3.264804757	-0.430782916	3.748326913	-5.302226196	3.553489192	1.985130862	5.258172226	0.053540767	15.619438
GL54_UP	4.730843374	215	0.229814205	0.028684239	0.001354423	0.038184956	0.0191074	0.061579497	0.077564903	0.034038297	0.002698686	0.010467254	0.01596748	0.037532803	0.002681223	0.030046537	0.001639342	4.01E-05	0.072305529	0.011287867	0.0050814	0.085694782	0.014297313	0.092160109	0.119860936	3.00E-04	0.003576235	0.032349018	0.253983384	1.34E-04	0.019197787	0.461203485	0.071479364	0.142319998	0.015756326	0.123840431	0.160256682	0.212036174	5.45E-04	0.021395632	0.122414134	0.042247045	0.022369621	0.206995959	0.026570681	4.36E-03	0.053058976	0.003222693	0.005003201	2.420281688	17	2.653662284	27	4.44125288	1526	Caucasus	0.896088025	2.301584593	2.615203651	4.980863136	4.229749199	2.568788134	43.279	42.4404	8.0600663	8.704419368	8.371936179	6.832492794	5.936216073	3.082139301	-0.223143551	3.337902531	-5.609610943	3.636137743	2.242835089	5.319295773	-0.85566611	15.31132979
GL56_Up	5.061435915	258	0.213480889	0.021957233	0.004240103	0.03616517	0.01878355	0.064325387	0.108687382	0.024263692	0.00499653	0.017024083	0.015192409	0.034515023	0.00599131	0.032078608	0.002039292	5.09E-04	0.058815382	0.009866942	0.001294098	0.107933976	0.013415582	0.089888644	0.108779148	0.001628333	0.01008642	0.050226776	0.233841181	1.97E-04	0.011561105	0.544636124	0.026163338	0.094135915	0.029152426	0.12482816	0.176276228	0.214237793	9.44E-04	0.017426213	0.13084977	0.032991988	0.020589982	0.202926737	0.021304489	1.08E-02	0.048868299	0.005152335	0.003496672	2.164509205	9	2.022621635	8	5.84551936	1492	Caucasus	1.558144618	2.252343877	2.607861474	4.980863136	4.551769409	7.003110912	43.2608	41.5976	8.014501068	8.329054749	8.174139343	6.935856709	6.543192162	1.080108817	-0.385662481	1.521698998	-3.748797201	1.457451555	1.795087259	4.098502572	0.918288735	17.91827641
GL58_Down	4.825658299	238	0.206148818	0.022828618	0.006315816	0.031447597	0.017014594	0.06415893	0.131068627	0.022573157	0.003738097	0.019337085	0.017241848	0.029295863	0.003152163	0.029494515	6.16E-04	4.61E-04	0.059385235	0.009611236	7.62E-04	0.114999082	0.013263074	0.082329348	0.110162079	0.00125625	0.003087595	0.052448588	0.173340595	0.001035438	0.009916309	0.636346017	0.021754286	0.090300347	0.011770825	0.122559735	0.196647075	0.208137801	6.38E-04	0.015150372	0.131288432	0.030582983	0.020832462	0.199075082	0.022065716	9.36E-03	0.04408391	0.005302091	0.003542849	2.026359687	8	2.139494927	9	5.496491504	1243	Caucasus	1.695615609	2.200552367	2.593013391	4.98223582	3.916015027	2.365559892	43.2348	41.693	7.862689634	8.217303576	8.059276223	7.509609201	5.558756703	1.41706602	-1.108662625	2.633326655	-5.285808134	-1.15518264	2.375835555	5.417565994	-0.744440475	17.44692208
GL58_Up	4.638102875	213	0.193333949	0.019597562	0.009314424	0.029299164	0.014392966	0.061382989	0.120251795	0.032791076	0.002604659	0.026749515	0.019804564	0.03007168	0.004237964	0.036402944	0.00210078	2.24E-04	0.070231833	0.008252002	6.26E-04	0.110951604	0.015802539	0.080461124	0.106026211	8.97E-04	0.004129014	0.046238539	0.192704527	2.17E-04	0.006742401	0.648862819	0.018425465	0.07662561	0.00605503	0.122844955	0.20258045	0.227741846	2.19E-04	0.019942905	0.114934449	0.031480924	0.019664274	0.180954595	0.022799807	1.94E-02	0.047765595	0.004070976	0.00480664	1.278063692	4	1.088219323	3	5.161344189	876	Caucasus	-0.430782916	2.143589362	2.672077541	4.979488565	3.988984047	3.013080912	43.2348	41.693	7.862689634	8.328571832	8.117312462	4.471638793	3.238678452	0.303801454	-0.494296322	0.854415328	-8.169886997	-0.536143432	3.218875825	5.564290496	-0.133531393	16.44969072
GL5_Up	4.657859796	163	0.210936092	0.022048126	0.006197215	0.037574194	0.021697388	0.072164514	0.133383103	0.017169979	0.005344701	0.018630108	0.006033993	0.029801869	0.002267219	0.026196938	2.05E-04	4.02E-04	0.03187636	0.01263582	0.002061328	0.121652891	0.010886821	0.057746084	0.149175131	0.001912127	0.00468582	0.070559237	0.186649481	0.002651155	0.006967663	0.573221202	0.013719785	0.097420769	0.044124888	0.119750868	0.17781325	0.230496127	5.65E-04	0.015398804	0.122919367	0.029114317	0.022530268	0.196179951	0.028783684	4.85E-03	0.050674587	0.003303479	0.002422234	0.692269563	2	1.256497724	7	4.707965687	820	New_Zealand	2.047692843	2.263844265	2.629728234	4.982921456	3.484312288	-1.897119985	-42.9232	171.5044	7.63747544	7.732149996	7.673688129	6.711131937	6.26053703	-3.352407217	-2.407945609	-0.733969175	-1.849746379	1.99401981	3.267665989	2.329227024	NA	18.70528048
GL61_DN	2.971455124	56	0.199280794	0.023143653	7.69E-06	0.02016254	0.017047347	0.04466403	0.200756291	0.032676463	4.91E-04	0.002693893	0.013964267	0.012078542	0.006243507	0.029870576	0.00130526	0	0.081544422	0.008880922	0.00100088	0.16494092	0.005151271	0.029613351	0.100783442	8.14E-05	0.003595535	0.01271798	0.092431446	5.58E-06	0.002906463	0.732729987	0.005151914	0.146307213	0.004153883	0.109812276	0.184497315	0.192159969	1.20E-04	0.020726486	0.124708369	0.029543163	0.027680038	0.221093162	0.042299733	0	0.041122208	0.004075393	0.002161981	0.705356053	3	0	0	3.546273205	232	Ecuador	1.147402453	1.830980182	2.395164274	4.962145085	4.237000863	5.729287765	0.0382	-77.997	8.525260562	8.722824291	8.636752426	6.515453157	5.270432163	-0.294371061	-0.478035801	0.2390169	-3.91823979	2.288993139	2.811208293	2.641197894	0.649717623	16.42104697
GL65_DN	4.078317626	117	0.250022284	0.031025493	2.89E-04	0.037547972	0.02268737	0.05986963	0.12622813	0.028024315	0.003526994	0.013233328	0.007225608	0.039025937	0.001394734	0.025311198	4.20E-04	9.60E-06	0.02607992	0.008794326	0.001532494	0.097769437	0.014851597	0.062075261	0.135609248	2.40E-04	0.001207099	0.044215729	0.32590543	1.28E-04	0.051965689	0.480222247	0.029801872	0.056048205	0.010505724	0.115868387	0.189366766	0.191248642	0.001238981	0.016676377	0.128719881	0.047692054	0.027375984	0.182978932	0.020671417	6.74E-03	0.067522966	0.004086176	0.006486083	1.240307987	4	0.621034014	2	4.764153061	753	Ecuador	-0.051293294	2.065596135	2.448415541	4.978800571	0.832909123	6.931227635	-0.4937	-78.1584	8.514890542	8.71004247	8.615408239	4.25561271	3.157000421	0.296394013	-0.010050336	0.357674444	-4.975518326	2.782229599	2.46894663	0.058268908	0.556754556	15.51031064
GL65_UP	4.249234433	135	0.248640529	0.030038638	3.15E-04	0.034760243	0.024684344	0.058471415	0.122468813	0.025642849	0.003950459	0.014559835	0.0070319	0.039163806	0.001183051	0.028207635	4.79E-04	1.81E-05	0.028685461	0.008803929	0.001186147	0.10370825	0.014868332	0.058862494	0.136780496	2.51E-04	0.002832395	0.046339901	0.349616648	6.55E-05	0.028205185	0.468767913	0.028022259	0.055617764	0.020532436	0.112895946	0.180829059	0.202358702	0.001332741	0.018424394	0.130123959	0.046575672	0.027508042	0.176899216	0.020217097	8.70E-03	0.073522954	0.003012477	0.006212743	1.171427306	4	0.542563067	2	4.580304286	812	Ecuador	-0.798507696	2.065596135	2.448415541	4.967727793	0.875468737	6.967673769	-0.4937	-78.1584	8.514890542	8.71004247	8.615408239	3.881563798	2.803360381	0.296394013	-0.010050336	0.350656872	-6.183569809	2.802450877	2.63188884	1.043804052	1.056052674	14.92692005
GL68_DN	4.85868103	240	0.236858612	0.021820827	7.05E-04	0.035276065	0.023918047	0.069050818	0.109521002	0.038029775	0.004779334	0.016486573	0.013009791	0.031954916	0.005488995	0.035701079	0.002347456	4.28E-05	0.038624298	0.00982443	3.18E-04	0.100033411	0.014005127	0.089348487	0.097765198	3.63E-04	0.0040677	0.050391021	0.240637955	9.42E-04	0.010224558	0.610821343	0.016361694	0.052423503	0.014130209	0.11530965	0.192056673	0.204502507	9.74E-04	0.016104223	0.130327676	0.043173527	0.019766549	0.195725298	0.017240277	2.64E-02	0.053405032	0.00535739	0.005793438	2.19149782	11	2.580509833	17	5.256993328	1164	Ecuador	-0.051293294	2.211565695	2.448415541	4.984291319	0.741937345	7.003110912	-0.4781	-78.1576	8.52506215	8.709217524	8.613048677	5.2907891	3.569532696	-0.85566611	-0.274436846	-0.510825624	-4.406251461	3.351832052	2.589266665	3.067587711	0.117783036	15.80070413
GL6_Down	4.47802928	136	0.199404054	0.019712949	0.007614492	0.032918466	0.017734892	0.057251849	0.107442138	0.033596303	0.003331472	0.017557671	0.012519597	0.03210441	0.001470328	0.022864698	2.16E-04	4.99E-04	0.065923854	0.012285042	6.69E-04	0.110950086	0.012002542	0.067601054	0.155406942	0.00214748	0.007717833	0.034174114	0.180798402	7.21E-04	0.00640914	0.594110367	0.019025997	0.121704995	0.035338293	0.133058884	0.192339736	0.223057441	3.44E-04	0.013891353	0.115749242	0.026645483	0.025072445	0.180375173	0.02678057	6.34E-03	0.057093475	0.002475217	0.003053841	0.676060584	2	1.692956703	6	3.943048311	429	New_Zealand	2.085672091	2.32532458	2.636912173	4.97742316	2.721295428	-0.051293294	-42.9216	171.5092	7.560340848	7.857287345	7.760893196	7.165107002	6.35697534	-0.553385238	-1.514127733	1.10856262	-6.039280946	NA	NA	NA	NA	16.54093827
GL72_DN	4.592312709	182	0.24531154	0.033556611	0.001464716	0.041978716	0.02454704	0.070440306	0.104267621	0.020629165	0.004102754	0.016198392	0.01034272	0.041248493	0.003081354	0.033871834	8.39E-04	2.01E-04	0.031752133	0.008181703	9.22E-04	0.123562968	0.017940445	0.057768943	0.102985312	3.90E-04	0.006378642	0.065424704	0.350054092	9.29E-05	0.023705424	0.450824168	0.024143028	0.065243442	0.014133599	0.118746711	0.178703534	0.201850304	8.14E-04	0.022696362	0.120108415	0.043198681	0.021475869	0.197641953	0.019672698	2.81E-02	0.06678893	0.002772957	0.005248829	0.318553023	3	0.680178366	2	5.478426908	878	Ecuador	0.854415328	1.957273908	2.422144328	4.973279508	1.335001067	6.487760119	-0.6671	-78.4265	8.524665206	8.72834513	8.607033895	4.952299717	4.182050143	-1.064210862	-0.127833372	-0.867500568	-6.245671612	2.345165541	2.555675721	2.32825284	0.579418415	15.56577631
GL73_DN	4.416877649	204	0.222817621	0.020725463	0.005612354	0.033654841	0.018962726	0.065257334	0.131067174	0.021062194	0.00223212	0.016406438	0.011058153	0.03181154	0.004065724	0.029693475	3.74E-04	7.07E-04	0.045390421	0.010803133	0.002072778	0.128083735	0.015630402	0.061755355	0.11690328	0.001045459	0.002672792	0.03229774	0.263216226	3.57E-04	0.010341017	0.465186715	0.020091632	0.167921551	0.037915363	0.115746125	0.175527527	0.215314597	6.18E-04	0.016328943	0.128158071	0.033044026	0.019158718	0.216150301	0.027169928	2.12E-03	0.045447161	0.004494291	0.002820918	0	1	0	1	5.275317625	1185	Ecuador	1.208960346	1.994700313	2.422144328	4.978800571	2.778819272	5.21900356	-1.4612	-78.777	8.469996757	8.735605568	8.650149419	6.11699527	4.283586562	-0.192371893	-1.021651248	0.916290732	-2.031308142	3.720741427	2.771963527	4.819394075	1.027832107	17.73075849
GL73_UP	4.496556828	168	0.230650925	0.021800257	0.002193778	0.030959126	0.019067753	0.063400392	0.125153016	0.015476903	0.003908062	0.015448179	0.009781371	0.031681457	0.003058869	0.025490207	3.64E-04	2.31E-04	0.043032729	0.012827832	0.00232179	0.119789006	0.010020374	0.055447551	0.154767053	8.82E-04	0.00628948	0.083429152	0.198730152	2.44E-04	0.015897885	0.531771595	0.015378118	0.116388408	0.031871504	0.110070832	0.164130007	0.188002825	9.12E-04	0.013515519	0.1860047	0.035314317	0.022716001	0.202032982	0.024551569	2.68E-03	0.04559485	0.003917803	0.003210174	1.51402586	5	1.348582996	4	5.284095853	1040	Ecuador	-0.162518929	1.968509981	2.465553921	4.970507503	2.740840024	5.248864483	-1.4612	-78.777	8.469996757	8.735605568	8.650149419	2.602689685	0.916290732	-0.192371893	-0.967584026	0.875468737	-2.080956064	3.829401977	2.874693945	5.041293815	1.116779593	17.45997672
GL74_DN	4.736183419	212	0.225403279	0.029384049	0.004949684	0.038454463	0.021483323	0.075901619	0.107368964	0.022654595	0.003643345	0.024652029	0.011712586	0.035207507	0.001695349	0.033029978	6.21E-04	5.41E-04	0.041360318	0.009263183	0.001362096	0.112681614	0.01278469	0.074800205	0.106861782	8.02E-04	0.0016407	0.063238825	0.281826154	3.98E-04	0.013435824	0.443641176	0.023920219	0.103800897	0.068098576	0.129062805	0.166105622	0.203365431	7.09E-04	0.026184707	0.135071159	0.030775939	0.015227938	0.201187752	0.017840557	5.15E-03	0.066460234	0.004431906	0.003525503	2.191976212	10	2.193600831	10	5.658243663	1202	Ecuador	1.446918983	1.991975516	2.386006701	4.976733742	2.186051277	4.370080564	-1.405	-78.7559	8.515291384	8.548207245	8.533853632	5.05305601	3.676300672	-4.199705078	-2.302585093	-2.040220829	-2.177435232	3.483238092	2.684440335	2.98214032	0.612479277	16.28097533
GL74_UP	4.390575729	165	0.225550061	0.02800966	0.002359777	0.035412137	0.022059797	0.063834531	0.127300895	0.019990195	0.002435809	0.017885377	0.0115587	0.033125666	0.001220534	0.031830005	3.38E-04	7.88E-05	0.049179182	0.009702076	0.00123259	0.123706646	0.01546157	0.06627095	0.107296689	4.51E-04	0.001452422	0.079175996	0.254626139	5.48E-04	0.016984553	0.482345957	0.019792568	0.11952277	0.025551869	0.111801222	0.180183199	0.204706921	5.46E-04	0.017858637	0.138727225	0.030060605	0.017427175	0.208527899	0.022753688	1.13E-02	0.057411424	0.005417253	0.004466151	0.637533763	2	1.308323456	4	5.442397957	1148	Ecuador	0.438254931	1.943048917	2.439734931	4.978800571	2.351375257	5.001594549	-1.405	-78.7559	8.515291384	8.548207245	8.533853632	1.871802177	-0.693147181	-4.199705078	-1.897119985	-2.407945609	-1.980374022	3.296022034	3.049746862	3.418382206	0.473123757	14.94148824
GL75_DN	4.512030848	168	0.221925821	0.020090599	0.002972252	0.039463241	0.022740414	0.080019405	0.105015023	0.029199055	0.002988931	0.020550793	0.011849663	0.035597676	0.001147234	0.034800212	5.14E-04	3.40E-04	0.050817911	0.009998948	9.39E-04	0.105631073	0.015335495	0.052068293	0.129781899	6.75E-04	0.004695502	0.068939244	0.212932793	0.001062249	0.018805014	0.548962017	0.026207979	0.08363221	0.034762992	0.115421347	0.182398876	0.218212883	8.04E-04	0.022703406	0.1283806	0.033955926	0.020778708	0.165958493	0.021489941	9.01E-03	0.081543445	0.004159132	0.004102661	1.366771328	5	0	1	4.773031674	987	Ecuador	1.08180517	1.887069649	2.422144328	4.997212274	1.757857918	6.851978264	-1.4463	-78.8039	8.549176237	8.76569255	8.629628621	4.436751534	0.405465108	-0.035627178	-0.248461359	0.262364264	-2.752536103	3.709294639	3.05116698	3.66944176	1.123304901	15.27079939
GL75_UP	4.261813161	136	0.294779297	0.020707986	0.001099229	0.030655127	0.01863283	0.066563049	0.132924791	0.016459712	0.002036552	0.013476961	0.008521755	0.029956784	4.19E-04	0.034152658	1.23E-04	1.34E-04	0.042437733	0.008591395	5.15E-04	0.106747	0.010291972	0.051046808	0.104696977	7.41E-04	0.003742891	0.038587422	0.246932959	2.03E-04	0.027584108	0.564020394	0.024674909	0.074282372	0.019971654	0.107981624	0.195900985	0.193853533	0.001162577	0.016945446	0.1285969	0.039487333	0.023061487	0.184800385	0.031445268	3.39E-03	0.06719347	0.004363063	0.005174058	0.876985943	4	0	0	4.893480528	885	Ecuador	-2.995732274	1.871802177	2.448415541	4.971201225	1.840549633	7.003110912	-1.4463	-78.8039	8.549176237	8.76569255	8.629628621	3.020424886	-0.693147181	-0.035627178	-0.223143551	0.2390169	-2.613836909	3.614559921	2.956991445	3.916811522	1.234016926	15.83483632
